policy_id,age,gender,start_date,deferral_years,initial_value,rider_type,has_death_benefit,death_benefit_type,has_beneficiary,me_fees,admin_fees,rider_fees,death_benefit_fees,total_fees,status
P23079,52,F,2021-04-11,5,363000,GMWB,True,ReturnOfPremium,False,0.013246352926362967,0.0026905536610388413,0.008821623722386766,0.003174571253029482,0.027933101562818058,deferred
P23080,62,M,2018-09-19,0,56000,GMIB,True,AccountValue,True,0.014423018346661922,0.002898072333323865,0.009069358414535846,0.0,0.026390449094521633,payout
P23081,66,M,2022-03-07,10,74000,None,True,AccountValue,True,0.009630428228272161,0.0016815566689963204,0.0,0.0,0.011311984897268482,deferred
P23082,74,F,2023-11-01,15,109000,None,True,AccountValue,True,0.009787277738305468,0.001734087154132362,0.0,0.0,0.01152136489243783,deferred
P23083,49,M,2013-09-27,15,186000,GMWB,True,ReturnOfPremium,True,0.01351610238340821,0.0018754202647695889,0.00725851839140807,0.003550206707919819,0.02620024774750569,deferred
P23084,69,M,2020-06-14,10,199000,GMIB,True,ReturnOfPremium,True,0.016888657886210127,0.001662263966981672,0.011417981813151378,0.0028577496565673544,0.032826653322910536,deferred
P23085,63,F,2019-12-20,0,175000,GMIB,True,AccountValue,True,0.016797045147539522,0.0011239717174967314,0.01262507047733956,0.0,0.030546087342375815,payout
P23086,58,F,2024-10-06,15,79000,GMIB,True,AccountValue,False,0.014848898528418933,0.002861329602800417,0.008773688358269593,0.0,0.026483916489488942,deferred
P23087,68,F,2008-09-19,5,111000,GMWB,True,AccountValue,True,0.015430523793590998,0.0022151763013645944,0.006544034187964096,0.0,0.02418973428291969,payout
P23088,60,M,2009-07-09,0,75000,GMIB,True,ReturnOfPremium,True,0.013641385783675406,0.001213038741870605,0.008124010191573211,0.0022341405075278075,0.02521257522464703,payout
P23089,67,M,2013-02-08,10,173000,None,True,AccountValue,True,0.010059558857547807,0.0021473227427355962,0.0,0.0,0.012206881600283402,payout
P23090,54,F,2022-07-13,15,60000,GMIB,True,AccountValue,True,0.014867297076106635,0.0025647757639308743,0.012946210855255602,0.0,0.03037828369529311,deferred
P23091,56,F,2019-07-17,0,128000,None,True,AccountValue,False,0.010228568776796827,0.00207975055339887,0.0,0.0,0.012308319330195697,payout
P23092,69,M,2020-09-16,10,60000,None,False,None,False,0.008953485065905743,0.0018707968062899294,0.0,0.0,0.010824281872195673,deferred
P23093,73,F,2022-12-18,10,76000,GMIB,True,ReturnOfPremium,True,0.016151213735828607,0.002550702990430823,0.007908779872348868,0.0036449748644245086,0.030255671463032808,deferred
P23094,61,F,2012-03-10,0,104000,GMIB,True,AccountValue,True,0.015701464191619656,0.002920007906199908,0.008008270566891403,0.0,0.026629742664710968,payout
P23095,45,M,2010-05-21,5,165000,GMWB,True,SteppedUp,True,0.012602914546312047,0.002693080733467656,0.00964410611798838,0.004512049307084052,0.029452150704852135,payout
P23096,60,F,2016-04-25,10,50000,GMWB,True,AccountValue,True,0.014787378372161469,0.001392490113497326,0.011806454802267793,0.0,0.027986323287926586,deferred
P23097,62,M,2019-02-11,15,149000,None,True,AccountValue,False,0.010804691972203018,0.002796963897030771,0.0,0.0,0.013601655869233788,deferred
P23098,60,F,2019-03-10,5,91000,GMIB,True,ReturnOfPremium,True,0.01581551401490416,0.0029464883140367325,0.010797110637792835,0.00330692970639078,0.032866042673124506,payout
P23099,64,M,2011-01-07,0,88000,GMWB,True,ReturnOfPremium,True,0.012935964616823429,0.001618026269501352,0.00856421930642143,0.0027294335837009845,0.02584764377644719,payout
P23100,58,F,2023-11-15,10,80000,None,True,AccountValue,True,0.009920768173804429,0.001573063688685056,0.0,0.0,0.011493831862489486,deferred
P23101,68,M,2023-08-28,5,64000,None,True,AccountValue,True,0.010183543607396735,0.0017209670618577799,0.0,0.0,0.011904510669254515,deferred
P23102,52,F,2011-02-06,15,211000,GMWB,True,ReturnOfPremium,True,0.012513671509860732,0.0017268176993807335,0.011620961020765808,0.002131624503656048,0.027993074733663324,deferred
P23103,71,F,2023-06-01,0,101000,None,True,AccountValue,False,0.009491547394192987,0.00115189355623763,0.0,0.0,0.010643440950430617,payout
P23104,74,F,2023-08-22,0,67000,None,False,None,False,0.005169925798635029,0.002354218824404439,0.0,0.0,0.007524144623039469,payout
P23105,54,F,2023-02-21,10,127000,None,True,AccountValue,True,0.00988238450663673,0.002613603242309199,0.0,0.0,0.01249598774894593,deferred
P23106,54,M,2023-05-17,15,498000,None,True,AccountValue,True,0.008908145283752928,0.0011165054552263682,0.0,0.0,0.010024650738979297,deferred
P23107,65,F,2013-06-04,10,127000,GMWB,True,AccountValue,True,0.015679189803108166,0.002363455834807663,0.011804967369038145,0.0,0.029847613006953974,payout
P23108,52,M,2020-11-12,5,151000,GMWB,True,SteppedUp,True,0.014076400021319383,0.0012618264810447214,0.007108271865564377,0.004449438708641503,0.026895937076569985,deferred
P23109,58,F,2017-09-04,0,126000,GMIB,True,ReturnOfPremium,True,0.01587868076320623,0.0029525401671076784,0.009708938237060441,0.002243550362182917,0.030783709529557265,payout
P23110,70,F,2022-02-24,0,50000,GMWB,True,ReturnOfPremium,True,0.012847763045334653,0.0018063164389626903,0.011033334699270383,0.002268772393644716,0.027956186577212442,payout
P23111,67,F,2019-12-28,15,50000,None,True,AccountValue,True,0.010548234637339171,0.001143343836413568,0.0,0.0,0.01169157847375274,deferred
P23112,77,M,2023-02-15,5,102000,GMWB,True,AccountValue,True,0.013728906578710598,0.0018456532083756653,0.010481616468404925,0.0,0.026056176255491188,deferred
P23113,63,M,2023-09-05,0,109000,GMWB,False,None,False,0.009932015341778292,0.002523685174391787,0.011246013914301845,0.0,0.023701714430471924,payout
P23114,57,M,2013-08-18,5,162000,GMWB,True,ReturnOfPremium,True,0.014082091503508554,0.0018133488539124273,0.01167658224115441,0.0022926460454902636,0.029864668644065655,payout
P23115,62,F,2021-01-14,10,130000,GMIB,False,None,False,0.011718460526183432,0.0012624639796062719,0.009239514457284959,0.0,0.022220438963074664,deferred
P23116,60,M,2024-09-10,5,205000,GMWB,True,AccountValue,False,0.012950136213509855,0.0013910103920683156,0.006984866916830076,0.0,0.021326013522408246,deferred
P23117,60,M,2017-11-24,5,66000,GMWB,True,AccountValue,True,0.014076407200345423,0.0012272114441189746,0.010295903127536915,0.0,0.025599521772001314,payout
P23118,61,F,2011-09-18,5,102000,None,True,AccountValue,True,0.010475226631028553,0.0017469789516397073,0.0,0.0,0.01222220558266826,payout
P23119,54,F,2022-11-17,5,231000,None,True,AccountValue,True,0.01198358139847727,0.001777167883834623,0.0,0.0,0.013760749282311894,deferred
P23120,64,M,2015-02-14,10,120000,GMWB,False,None,False,0.010344161294259479,0.00175768810139401,0.011560206990743355,0.0,0.023662056386396846,payout
P23121,50,F,2021-04-18,0,278000,GMWB,False,None,False,0.009752644789571647,0.001130233114538981,0.006813125866055813,0.0,0.01769600377016644,payout
P23122,56,M,2011-08-12,5,171000,None,True,AccountValue,True,0.010149629836261994,0.002575787709185179,0.0,0.0,0.012725417545447173,payout
P23123,61,M,2019-10-15,0,74000,GMIB,True,AccountValue,True,0.014567326869277579,0.0025541084726358296,0.011631189116523161,0.0,0.02875262445843657,payout
P23124,45,F,2023-11-02,5,96000,None,True,AccountValue,True,0.00967789147954231,0.002413565683548208,0.0,0.0,0.012091457163090517,deferred
P23125,68,F,2015-08-12,5,135000,GMWB,True,ReturnOfPremium,True,0.012448062421971747,0.0023934835925618343,0.011930302952791016,0.003900030238501563,0.03067187920582616,payout
P23126,45,F,2020-08-07,5,50000,GMIB,True,AccountValue,True,0.015372195757292284,0.001506306015193951,0.012316257926210612,0.0,0.029194759698696848,deferred
P23127,67,F,2024-09-23,0,50000,GMIB,True,SteppedUp,True,0.015653009224712626,0.0014949934074395383,0.011529921751717506,0.0045023702023011475,0.03318029458617082,payout
P23128,51,F,2008-10-19,5,110000,None,True,AccountValue,False,0.00967562720372201,0.001320724803907447,0.0,0.0,0.010996352007629457,payout
P23129,58,M,2023-03-18,5,184000,None,True,AccountValue,True,0.010546831523863386,0.0026356474074453315,0.0,0.0,0.013182478931308719,deferred
P23130,66,F,2009-10-27,5,141000,GMWB,False,None,False,0.009161919919543952,0.002631023062291843,0.010248059032266025,0.0,0.02204100201410182,payout
P23131,79,F,2022-08-21,10,51000,None,True,AccountValue,False,0.01006297846426607,0.00270772495740237,0.0,0.0,0.012770703421668441,deferred
P23132,62,M,2022-10-28,0,61000,GMIB,True,AccountValue,True,0.015750698272685854,0.0015736398013458251,0.010756837914299973,0.0,0.028081175988331653,payout
P23133,46,M,2018-05-20,5,182000,None,True,AccountValue,True,0.00888638051113626,0.0026890851335509684,0.0,0.0,0.011575465644687227,payout
P23134,69,M,2010-08-08,10,179000,None,False,None,False,0.006111617150599053,0.002051736220912958,0.0,0.0,0.00816335337151201,payout
P23135,60,F,2018-03-22,5,72000,None,True,AccountValue,False,0.008690488635959531,0.0019212133599393183,0.0,0.0,0.010611701995898849,payout
P23136,62,F,2021-12-09,5,74000,None,False,None,False,0.005829328623948169,0.0023589606121294853,0.0,0.0,0.008188289236077655,deferred
P23137,66,F,2022-09-08,5,144000,GMIB,False,None,False,0.012999208982306616,0.001262398723382273,0.010071075711220439,0.0,0.024332683416909327,deferred
P23138,45,F,2018-11-18,20,53000,None,True,AccountValue,True,0.010821896019164156,0.0029267595887834097,0.0,0.0,0.013748655607947566,deferred
P23139,62,F,2011-11-06,0,133000,None,True,AccountValue,True,0.00842207906475884,0.00246904137857037,0.0,0.0,0.010891120443329209,payout
P23140,58,F,2024-02-10,5,75000,GMWB,True,ReturnOfPremium,True,0.012648546410934677,0.0022648509173662243,0.011584674619960406,0.003044552583272235,0.029542624531533543,deferred
P23141,71,F,2023-02-18,5,50000,GMWB,False,None,False,0.010768051194012983,0.001523638846142483,0.010341658938233285,0.0,0.02263334897838875,deferred
P23142,67,F,2012-11-23,10,162000,GMIB,True,ReturnOfPremium,True,0.014299063446589882,0.0016590606061161666,0.009274490584381956,0.003623207110053721,0.028855821747141727,payout
P23143,48,F,2016-09-18,0,134000,GMIB,True,SteppedUp,False,0.015780005847167863,0.0021790438065905247,0.008090085536601184,0.003295044920511374,0.02934418011087095,payout
P23144,72,M,2009-11-17,5,92000,GMWB,True,AccountValue,False,0.013068011080508979,0.001334277576027789,0.009865106918278308,0.0,0.024267395574815075,payout
P23145,65,M,2020-01-27,0,212000,GMWB,True,ReturnOfPremium,True,0.01297052448696074,0.0018208094955570286,0.00788830764250773,0.003904745909651984,0.02658438753467748,payout
P23146,49,F,2017-06-26,5,273000,GMIB,True,AccountValue,True,0.016233935458608878,0.0017222801221481703,0.007773433079292444,0.0,0.02572964866004949,payout
P23147,62,M,2024-03-12,0,69000,GMIB,False,None,False,0.012695784115391294,0.0017343967139297587,0.011066583301027643,0.0,0.025496764130348695,payout
P23148,70,M,2024-06-11,15,50000,GMWB,True,AccountValue,True,0.015512247915359064,0.0029228263961606953,0.008492109177120281,0.0,0.026927183488640042,deferred
P23149,52,F,2015-07-22,15,106000,GMIB,True,ReturnOfPremium,True,0.01569343927857682,0.002971775565895668,0.012386564364300079,0.0020375334171641064,0.03308931262593667,deferred
P23150,73,F,2015-06-09,10,170000,GMIB,True,AccountValue,True,0.01490209177158949,0.002462677993052467,0.012452074153501334,0.0,0.02981684391814329,payout
P23151,49,M,2019-02-03,0,64000,GMIB,True,AccountValue,True,0.013202985980887705,0.0012296334017187485,0.012662227097598741,0.0,0.027094846480205194,payout
P23152,55,F,2014-11-05,5,210000,GMIB,True,AccountValue,True,0.015761340110744974,0.0016593805844446197,0.00813649708260286,0.0,0.025557217777792456,payout
P23153,54,F,2016-05-12,0,85000,GMIB,True,AccountValue,True,0.0157657160056974,0.001296991480972109,0.008600130035447824,0.0,0.025662837522117336,payout
P23154,73,F,2021-10-18,10,149000,GMWB,True,ReturnOfPremium,True,0.015411934293910903,0.0024778407967768197,0.010375243819243493,0.002615668013874561,0.03088068692380578,deferred
P23155,58,F,2017-10-21,15,153000,GMWB,False,None,False,0.009953807152285282,0.0014079287684961106,0.009394570905825149,0.0,0.020756306826606542,deferred
P23156,52,M,2024-07-24,10,56000,GMWB,False,None,False,0.011885605151615861,0.0027431787559946443,0.007842684466894288,0.0,0.022471468374504793,deferred
P23157,65,M,2024-05-01,15,71000,GMWB,True,AccountValue,True,0.01468874232412344,0.002253476845523259,0.009214519092049149,0.0,0.026156738261695844,deferred
P23158,67,M,2024-08-22,0,144000,None,True,AccountValue,True,0.010661652572723775,0.0016623966699046866,0.0,0.0,0.012324049242628463,payout
P23159,67,M,2020-09-07,5,50000,GMWB,True,AccountValue,True,0.013787254141191734,0.0028631718680322527,0.007183338108476117,0.0,0.023833764117700103,deferred
P23160,59,M,2011-06-05,10,89000,None,True,AccountValue,True,0.010572406345437046,0.0026770951001205833,0.0,0.0,0.01324950144555763,payout
P23161,64,F,2015-04-12,15,175000,GMWB,True,ReturnOfPremium,True,0.013438526900754425,0.001921825631491836,0.01010062773848885,0.00295953003707626,0.028420510307811373,deferred
P23162,56,F,2024-05-22,0,50000,None,True,AccountValue,True,0.010823618694075414,0.002304512032419609,0.0,0.0,0.013128130726495022,payout
P23163,75,F,2024-02-07,5,83000,None,True,AccountValue,True,0.010013350884300451,0.002126459799783415,0.0,0.0,0.012139810684083867,deferred
P23164,71,M,2018-02-28,0,165000,GMIB,True,AccountValue,True,0.014545719314346736,0.002266148253934078,0.009029754459907061,0.0,0.025841622028187877,payout
P23165,70,M,2022-02-08,10,62000,None,True,AccountValue,False,0.009563181366771568,0.0012448058242893532,0.0,0.0,0.010807987191060922,deferred
P23166,68,M,2014-07-22,5,94000,GMIB,False,None,False,0.011792809392821554,0.0014637764707319402,0.012116831136453347,0.0,0.02537341700000684,payout
P23167,66,F,2018-07-20,15,229000,GMIB,False,None,False,0.012675697465336198,0.002371112039290462,0.008378753014594644,0.0,0.023425562519221302,deferred
P23168,52,F,2023-12-05,5,77000,None,True,AccountValue,True,0.010194158351693338,0.0010300158050293815,0.0,0.0,0.01122417415672272,deferred
P23169,67,F,2022-04-01,5,160000,None,True,AccountValue,True,0.01072525696526441,0.0015229208404501672,0.0,0.0,0.012248177805714577,deferred
P23170,62,F,2011-06-06,0,106000,None,True,AccountValue,True,0.010789011156784078,0.0013517948728594448,0.0,0.0,0.012140806029643523,payout
P23171,72,F,2015-06-11,5,194000,GMWB,True,ReturnOfPremium,False,0.012680974276561088,0.001887669043044287,0.008276634362996312,0.002056712143632455,0.024901989826234143,payout
P23172,68,F,2016-04-07,15,298000,GMIB,True,ReturnOfPremium,True,0.016808769721015044,0.0024615283995118326,0.009341538425883545,0.0029670003859771287,0.031578836932387555,deferred
P23173,66,M,2018-01-09,15,172000,GMWB,False,None,False,0.010508856696453912,0.0012370528990533606,0.006260471991133518,0.0,0.01800638158664079,deferred
P23174,48,M,2021-12-22,0,131000,GMWB,True,AccountValue,True,0.013916137518247414,0.002010250939972375,0.006146394861316508,0.0,0.022072783319536295,payout
P23175,61,F,2022-03-07,10,187000,GMWB,True,ReturnOfPremium,True,0.014977992964604636,0.0020573632016289253,0.011227081324306519,0.0024881586105191893,0.03075059610105927,deferred
P23176,57,F,2010-07-07,5,142000,GMIB,True,ReturnOfPremium,True,0.013256980537647654,0.002858086661605066,0.0073779240258238215,0.0029569683698517256,0.026449959594928265,payout
P23177,64,M,2011-10-11,5,108000,GMWB,True,ReturnOfPremium,True,0.014868053704079162,0.002585000370310327,0.010081922397251175,0.0028551927565549596,0.030390169228195627,payout
P23178,58,F,2023-10-25,15,385000,None,True,AccountValue,False,0.011737414863823632,0.0022926653380241787,0.0,0.0,0.014030080201847811,deferred
P23179,59,M,2015-06-12,5,65000,None,True,AccountValue,True,0.009965326576002664,0.0019338799240529035,0.0,0.0,0.011899206500055567,payout
P23180,65,F,2021-02-28,15,76000,GMWB,True,ReturnOfPremium,True,0.014020193765038052,0.0014136920061498179,0.010765556296950963,0.0027579900555260075,0.02895743212366484,deferred
P23181,58,M,2019-08-12,0,218000,GMWB,True,AccountValue,False,0.013593819404506232,0.0016535726367800855,0.0069847756857767986,0.0,0.022232167727063115,payout
P23182,62,F,2010-08-07,5,111000,None,False,None,False,0.0057887917607779525,0.0025688930091942114,0.0,0.0,0.008357684769972163,payout
P23183,49,M,2023-05-14,10,52000,None,True,AccountValue,True,0.009487633096850233,0.0015876411125188726,0.0,0.0,0.011075274209369105,deferred
P23184,55,F,2013-01-11,0,67000,None,True,AccountValue,True,0.01026954089306236,0.0014213185028424439,0.0,0.0,0.011690859395904805,payout
P23185,67,M,2009-09-05,0,67000,None,True,AccountValue,True,0.01106667960539303,0.0011676497359275936,0.0,0.0,0.012234329341320623,payout
P23186,52,M,2006-05-14,5,100000,None,True,AccountValue,False,0.009595245803435709,0.0016464196919648943,0.0,0.0,0.011241665495400604,payout
P23187,71,F,2018-02-16,10,112000,GMWB,False,None,False,0.009173318922786335,0.002444556324079196,0.008964408964607583,0.0,0.020582284211473116,deferred
P23188,69,F,2024-11-27,0,143000,GMIB,True,AccountValue,True,0.01414624465276341,0.0029159281904523235,0.00726519657711169,0.0,0.024327369420327424,payout
P23189,59,F,2019-07-27,5,195000,GMWB,True,ReturnOfPremium,True,0.014169103408972159,0.0021358231948946536,0.010248657684638326,0.003201864587658603,0.029755448876163743,payout
P23190,80,M,2022-11-08,10,50000,None,True,AccountValue,True,0.010162904248135604,0.0028320958382792366,0.0,0.0,0.01299500008641484,deferred
P23191,71,F,2008-12-03,10,118000,None,False,None,False,0.00875725635998113,0.0011808526296509011,0.0,0.0,0.00993810898963203,payout
P23192,54,M,2007-09-08,0,101000,None,True,AccountValue,True,0.008977931164178868,0.0017900757876149268,0.0,0.0,0.010768006951793795,payout
P23193,67,F,2021-04-11,15,76000,GMWB,False,None,False,0.008411513445892846,0.0028487678482233495,0.010647063319554045,0.0,0.021907344613670242,deferred
